variable_specification,sample_group,max_scalar,min_scalar,nominal_2050
frac_trns_fuelmix_powered_bikes_electricity,17,1.0,1.0,0.549987769403539
frac_trns_fuelmix_powered_bikes_gasoline,17,1.0,1.0,0.450012230596461
frac_trns_fuelmix_public_biofuels,17,1.0,1.0,0.195801253220716
frac_trns_fuelmix_public_diesel,17,1.0,1.0,0.502514064429571
frac_trns_fuelmix_public_electricity,17,1.0,1.0,0.0022228659419737
frac_trns_fuelmix_public_gasoline,17,1.0,1.0,0.257068805171441
frac_trns_fuelmix_public_hydrocarbon_gas_liquids,17,1.0,1.0,0.0
frac_trns_fuelmix_public_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_public_natural_gas,17,1.0,1.0,0.0423930112362976
frac_trns_fuelmix_rail_freight_diesel,17,1.0,1.0,1.0
frac_trns_fuelmix_rail_freight_electricity,17,1.0,1.0,0.0
frac_trns_fuelmix_rail_freight_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_rail_freight_natural_gas,17,1.0,1.0,0.0
frac_trns_fuelmix_rail_passenger_diesel,17,1.0,1.0,0.477707006369427
frac_trns_fuelmix_rail_passenger_electricity,17,1.0,1.0,0.522292993630573
frac_trns_fuelmix_rail_passenger_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_rail_passenger_natural_gas,17,1.0,1.0,0.0
frac_trns_fuelmix_road_heavy_freight_biofuels,17,1.0,1.0,0.195801253220716
frac_trns_fuelmix_road_heavy_freight_diesel,17,1.0,1.0,0.502514064429571
frac_trns_fuelmix_road_heavy_freight_electricity,17,1.0,1.0,0.0022228659419737
frac_trns_fuelmix_road_heavy_freight_gasoline,17,1.0,1.0,0.257068805171441
frac_trns_fuelmix_road_heavy_freight_hydrocarbon_gas_liquids,17,1.0,1.0,0.0
frac_trns_fuelmix_road_heavy_freight_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_road_heavy_freight_natural_gas,17,1.0,1.0,0.0423930112362976
frac_trns_fuelmix_road_heavy_regional_biofuels,17,1.0,1.0,0.195801253220716
frac_trns_fuelmix_road_heavy_regional_diesel,17,1.0,1.0,0.502514064429571
frac_trns_fuelmix_road_heavy_regional_electricity,17,1.0,1.0,0.0022228659419737
frac_trns_fuelmix_road_heavy_regional_gasoline,17,1.0,1.0,0.257068805171441
frac_trns_fuelmix_road_heavy_regional_hydrocarbon_gas_liquids,17,1.0,1.0,0.0
frac_trns_fuelmix_road_heavy_regional_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_road_heavy_regional_natural_gas,17,1.0,1.0,0.0423930112362976
frac_trns_fuelmix_road_light_biofuels,17,1.0,1.0,0.204469323551514
frac_trns_fuelmix_road_light_diesel,17,1.0,1.0,0.524760230789805
frac_trns_fuelmix_road_light_electricity,17,1.0,1.0,0.0023212716365442
frac_trns_fuelmix_road_light_gasoline,17,1.0,1.0,0.268449174022136
frac_trns_fuelmix_road_light_hydrocarbon_gas_liquids,17,1.0,1.0,0.0
frac_trns_fuelmix_road_light_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_water_borne_diesel,17,1.0,1.0,1.0
frac_trns_fuelmix_water_borne_electricity,17,1.0,1.0,0.0
frac_trns_fuelmix_water_borne_hydrogen,17,1.0,1.0,0.0
frac_trns_fuelmix_water_borne_natural_gas,17,1.0,1.0,0.0
frac_trns_mtkm_dem_freight_aviation,18,1.0,1.0,0.0002843795341363
frac_trns_mtkm_dem_freight_rail_freight,18,1.0,1.0,0.238967731445336
frac_trns_mtkm_dem_freight_road_heavy_freight,18,1.0,1.0,0.604899368542341
frac_trns_mtkm_dem_freight_water_borne,18,1.0,1.0,0.155848520478187
frac_trns_pkm_dem_private_and_public_human_powered,19,1.0,1.0,0.03
frac_trns_pkm_dem_private_and_public_powered_bikes,19,1.0,1.0,0.05
frac_trns_pkm_dem_private_and_public_public,19,1.0,1.0,0.22
frac_trns_pkm_dem_private_and_public_road_light,19,1.0,1.0,0.7
frac_trns_pkm_dem_private_and_public_water_borne,19,1.0,1.0,0.0
frac_trns_pkm_dem_regional_aviation,19,1.0,1.0,0.33
frac_trns_pkm_dem_regional_rail_passenger,19,1.0,1.0,0.07
frac_trns_pkm_dem_regional_road_heavy_regional,19,1.0,1.0,0.2
frac_trns_pkm_dem_regional_road_light,19,1.0,1.0,0.4
frac_trns_pkm_dem_regional_water_borne,19,1.0,1.0,0.0
frac_trww_n_removed_treated_advanced_aerobic,828,1.0,1.0,0.8
frac_trww_n_removed_treated_advanced_anaerobic,829,1.0,1.0,0.8
frac_trww_n_removed_treated_latrine_improved,830,1.0,1.0,0.12
frac_trww_n_removed_treated_latrine_unimproved,831,1.0,1.0,0.12
frac_trww_n_removed_treated_primary,832,1.0,1.0,0.1
frac_trww_n_removed_treated_secondary_aerobic,833,1.0,1.0,0.4
frac_trww_n_removed_treated_secondary_anaerobic,834,1.0,1.0,0.4
frac_trww_n_removed_treated_septic,835,1.0,1.0,0.15
frac_trww_n_removed_untreated_no_sewerage,836,1.0,1.0,0.0
frac_trww_n_removed_untreated_with_sewerage,837,1.0,1.0,0.0
frac_trww_p_removed_treated_advanced_aerobic,838,1.0,1.0,0.605
frac_trww_p_removed_treated_advanced_anaerobic,839,1.0,1.0,0.605
frac_trww_p_removed_treated_latrine_improved,840,1.0,1.0,0.098
frac_trww_p_removed_treated_latrine_unimproved,841,1.0,1.0,0.098
frac_trww_p_removed_treated_primary,842,1.0,1.0,0.35
frac_trww_p_removed_treated_secondary_aerobic,843,1.0,1.0,0.35
frac_trww_p_removed_treated_secondary_anaerobic,844,1.0,1.0,0.35
frac_trww_p_removed_treated_septic,845,1.0,1.0,0.098
frac_trww_p_removed_untreated_no_sewerage,846,1.0,1.0,0.0
frac_trww_p_removed_untreated_with_sewerage,847,1.0,1.0,0.0
frac_trww_tow_removed_treated_advanced_aerobic,848,1.2,0.8,0.9
frac_trww_tow_removed_treated_advanced_anaerobic,849,1.2,0.8,0.9
frac_trww_tow_removed_treated_latrine_improved,850,1.2,0.8,0.6
frac_trww_tow_removed_treated_latrine_unimproved,851,1.2,0.8,0.1
frac_trww_tow_removed_treated_primary,852,1.2,0.8,0.4
frac_trww_tow_removed_treated_secondary_aerobic,853,1.2,0.8,0.85
frac_trww_tow_removed_treated_secondary_anaerobic,854,1.2,0.8,0.85
frac_trww_tow_removed_treated_septic,855,1.2,0.8,0.625
frac_trww_tow_removed_untreated_no_sewerage,856,1.2,0.8,0.0
frac_trww_tow_removed_untreated_with_sewerage,857,1.2,0.8,0.0
frac_wali_protein_in_diet_with_red_meat,858,1.0,1.0,0.166
frac_wali_protein_in_diet_without_red_meat,859,1.0,1.0,0.145
frac_wali_ww_domestic_rural_treatment_path_advanced_aerobic,20,1.0,1.0,0.0
frac_wali_ww_domestic_rural_treatment_path_advanced_anaerobic,20,1.0,1.0,0.0
frac_wali_ww_domestic_rural_treatment_path_latrine_improved,20,1.0,1.0,0.0026508848953686
frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,20,1.0,1.0,0.0026508848953686
frac_wali_ww_domestic_rural_treatment_path_primary,20,1.0,1.0,0.0206011626154366
frac_wali_ww_domestic_rural_treatment_path_secondary_aerobic,20,1.0,1.0,0.0
frac_wali_ww_domestic_rural_treatment_path_secondary_anaerobic,20,1.0,1.0,0.0
frac_wali_ww_domestic_rural_treatment_path_septic,20,1.0,1.0,0.40126823359038
frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,20,1.0,1.0,0.460560022975302
frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,20,1.0,1.0,0.112268811028145
frac_wali_ww_domestic_urban_treatment_path_advanced_aerobic,20,1.0,1.0,0.0118397486295613
frac_wali_ww_domestic_urban_treatment_path_advanced_anaerobic,20,1.0,1.0,0.0118397486295613
frac_wali_ww_domestic_urban_treatment_path_latrine_improved,20,1.0,1.0,0.0003046994132607
frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,20,1.0,1.0,0.0003046994132607
frac_wali_ww_domestic_urban_treatment_path_primary,20,1.0,1.0,0.0054845894386938
frac_wali_ww_domestic_urban_treatment_path_secondary_aerobic,20,1.0,1.0,0.230613927350793
frac_wali_ww_domestic_urban_treatment_path_secondary_anaerobic,20,1.0,1.0,0.230613927350793
frac_wali_ww_domestic_urban_treatment_path_septic,20,1.0,1.0,0.0
frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,20,1.0,1.0,0.379954049396898
frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,20,1.0,1.0,0.129044610377178
frac_wali_ww_industrial_treatment_path_advanced_aerobic,20,1.0,1.0,0.0118397486295613
frac_wali_ww_industrial_treatment_path_advanced_anaerobic,20,1.0,1.0,0.0118397486295613
frac_wali_ww_industrial_treatment_path_latrine_improved,20,1.0,1.0,0.0
frac_wali_ww_industrial_treatment_path_latrine_unimproved,20,1.0,1.0,0.0
frac_wali_ww_industrial_treatment_path_primary,20,1.0,1.0,0.0060939882652153
frac_wali_ww_industrial_treatment_path_secondary_aerobic,20,1.0,1.0,0.230613927350793
frac_wali_ww_industrial_treatment_path_secondary_anaerobic,20,1.0,1.0,0.230613927350793
frac_wali_ww_industrial_treatment_path_septic,20,1.0,1.0,0.0
frac_wali_ww_industrial_treatment_path_untreated_no_sewerage,20,1.0,1.0,0.379954049396898
frac_wali_ww_industrial_treatment_path_untreated_with_sewerage,20,1.0,1.0,0.129044610377178
frac_waso_biogas_food,22,1.0,1.0,0.02
frac_waso_biogas_sludge,22,1.0,1.0,0.4
frac_waso_biogas_yard,22,1.0,1.0,0.02
frac_waso_compost_food,22,1.0,1.0,0.0005
frac_waso_compost_methane_flared,860,1.0,1.0,0.0005
frac_waso_compost_sludge,22,1.0,1.0,0.0005
frac_waso_compost_yard,22,1.0,1.0,0.0005
frac_waso_initial_composition_ind_chemical_industrial,57,1.0,1.0,1.0
frac_waso_initial_composition_ind_food,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_glass,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_metal,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_nappies,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_other,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_paper,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_plastic,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_rubber_leather,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_sludge,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_textiles,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_wood,57,1.0,1.0,0.0
frac_waso_initial_composition_ind_yard,57,1.0,1.0,0.0
frac_waso_initial_composition_mun_chemical_industrial,59,1.0,1.0,0.0334
frac_waso_initial_composition_mun_food,59,1.0,1.0,0.514
frac_waso_initial_composition_mun_glass,59,1.0,1.0,0.024
frac_waso_initial_composition_mun_metal,59,1.0,1.0,0.029
frac_waso_initial_composition_mun_nappies,59,1.0,1.0,0.0334
frac_waso_initial_composition_mun_other,59,1.0,1.0,0.0334
frac_waso_initial_composition_mun_paper,59,1.0,1.0,0.131
frac_waso_initial_composition_mun_plastic,59,1.0,1.0,0.135
frac_waso_initial_composition_mun_rubber_leather,59,1.0,1.0,0.0259625623758465
frac_waso_initial_composition_mun_sludge,59,1.0,1.0,0.0334
frac_waso_initial_composition_mun_textiles,59,1.0,1.0,0.0334
frac_waso_initial_composition_mun_wood,59,1.0,1.0,0.0332942017108789
frac_waso_initial_composition_mun_yard,59,1.0,1.0,0.0937298439766134
frac_waso_isw_incinerated_recovered_for_energy,24,1.0,1.0,0.0657884576182599
frac_waso_landfill_gas_recovered,24,1.0,1.0,0.5330547
frac_waso_lgc_recovered_for_energy,24,1.0,1.0,0.5
frac_waso_msw_incinerated_recovered_for_energy,24,1.0,1.0,0.0657884576182599
frac_waso_non_recycled_incinerated,21,1.0,1.0,0.340616382066399
frac_waso_non_recycled_landfilled,21,1.0,1.0,0.384773491336556
frac_waso_non_recycled_open_dump,21,1.0,1.0,0.274610126597044
frac_waso_recycled_glass,23,1.0,1.0,0.014
frac_waso_recycled_metal,23,1.0,1.0,0.014
frac_waso_recycled_paper,23,1.0,1.0,0.014
frac_waso_recycled_plastic,23,1.0,1.0,0.014
frac_waso_recycled_rubber_leather,23,1.0,1.0,0.014
frac_waso_recycled_textiles,23,1.0,1.0,0.014
frac_waso_recycled_wood,23,1.0,1.0,0.014
fuelefficiency_trns_aviation_hydrogen_km_per_litre,28,1.0,1.0,3.660660941478243
fuelefficiency_trns_aviation_kerosene_km_per_litre,28,1.0,1.0,0.1098198282443472
fuelefficiency_trns_powered_bikes_gasoline_km_per_litre,28,1.0,1.0,49.40767307687338
fuelefficiency_trns_public_biofuels_km_per_litre,28,1.0,1.0,2.366660216759478
fuelefficiency_trns_public_diesel_km_per_litre,28,1.0,1.0,3.155742190929517
fuelefficiency_trns_public_gasoline_km_per_litre,28,1.0,1.0,1.824637006907932
fuelefficiency_trns_public_hydrocarbon_gas_liquids_km_per_litre,28,1.0,1.0,3.123862883316749
fuelefficiency_trns_public_hydrogen_km_per_litre,28,1.0,1.0,0.7071387101434862
fuelefficiency_trns_public_natural_gas_km_per_litre,28,1.0,1.0,1.264479656098484
fuelefficiency_trns_rail_freight_diesel_km_per_litre,28,1.0,1.0,0.085310471239399
fuelefficiency_trns_rail_freight_hydrogen_km_per_litre,28,1.0,1.0,0.0592273538845018
fuelefficiency_trns_rail_freight_natural_gas_km_per_litre,28,1.0,1.0,4.754413846975381
fuelefficiency_trns_rail_passenger_diesel_km_per_litre,28,1.0,1.0,0.3944677738661896
fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre,28,1.0,1.0,0.1311282166401403
fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre,28,1.0,1.0,0.006815857858026
fuelefficiency_trns_road_heavy_freight_biofuels_km_per_litre,28,1.0,1.0,3.928717324530981
fuelefficiency_trns_road_heavy_freight_diesel_km_per_litre,28,1.0,1.0,1.972064192392903
fuelefficiency_trns_road_heavy_freight_gasoline_km_per_litre,28,1.0,1.0,1.314709461595272
fuelefficiency_trns_road_heavy_freight_hydrocarbon_gas_liquids_km_per_litre,28,1.0,1.0,2.231330630940535
fuelefficiency_trns_road_heavy_freight_hydrogen_km_per_litre,28,1.0,1.0,1.116839676857841
fuelefficiency_trns_road_heavy_freight_natural_gas_km_per_litre,28,1.0,1.0,3.928717324530981
fuelefficiency_trns_road_heavy_regional_biofuels_km_per_litre,28,1.0,1.0,3.928717324530981
fuelefficiency_trns_road_heavy_regional_diesel_km_per_litre,28,1.0,1.0,3.467283950213575
fuelefficiency_trns_road_heavy_regional_gasoline_km_per_litre,28,1.0,1.0,2.311522633475716
fuelefficiency_trns_road_heavy_regional_hydrocarbon_gas_liquids_km_per_litre,28,1.0,1.0,3.123862883316749
fuelefficiency_trns_road_heavy_regional_hydrogen_km_per_litre,28,1.0,1.0,1.116839676857841
fuelefficiency_trns_road_heavy_regional_natural_gas_km_per_litre,28,1.0,1.0,3.928717324530981
fuelefficiency_trns_road_light_biofuels_km_per_litre,28,1.0,1.0,14.10023150539012
fuelefficiency_trns_road_light_diesel_km_per_litre,28,1.0,1.0,14.10023150539012
fuelefficiency_trns_road_light_gasoline_km_per_litre,28,1.0,1.0,13.16813255646045
fuelefficiency_trns_road_light_hydrocarbon_gas_liquids_km_per_litre,28,1.0,1.0,11.67624610643921
fuelefficiency_trns_road_light_hydrogen_km_per_litre,28,1.0,1.0,23.78082959000728
fuelefficiency_trns_water_borne_diesel_km_per_litre,28,1.0,1.0,0.014011495327727
fuelefficiency_trns_water_borne_hydrogen_km_per_litre,28,1.0,1.0,0.0231189672907496
fuelefficiency_trns_water_borne_natural_gas_km_per_litre,28,1.0,1.0,1.470575860973154e-05
gasrf_ippu_co2_capture_cement,861,1.0,1.0,0.9
gasrf_ippu_co2_capture_chemicals,862,1.0,1.0,0.9
gasrf_ippu_co2_capture_glass,863,1.0,1.0,0.9
gasrf_ippu_co2_capture_lime_and_carbonite,864,1.0,1.0,0.9
gasrf_ippu_co2_capture_metals,865,1.0,1.0,0.9
gasrf_ippu_co2_capture_plastic,866,1.0,1.0,0.9
gasrf_lsmm_biogas_anaerobic_digester,29,1.0,1.0,0.5
gasrf_trww_biogas_treated_advanced_aerobic,29,1.0,1.0,0.0
gasrf_trww_biogas_treated_advanced_anaerobic,29,1.0,1.0,0.0
gasrf_trww_biogas_treated_secondary_aerobic,29,1.0,1.0,0.0
gasrf_trww_biogas_treated_secondary_anaerobic,29,1.0,1.0,0.0
gasrf_waso_biogas,867,1.0,1.0,0.95
gasrf_waso_landfill_to_ch4,868,1.0,1.0,0.95
gdp_mmm_usd,869,1.0,1.0,4261.821169
genfactor_lvst_daily_nitrogen_buffalo,870,1.0,1.0,0.00040978727478
genfactor_lvst_daily_nitrogen_cattle_dairy,871,1.0,1.0,0.00040271340018
genfactor_lvst_daily_nitrogen_cattle_nondairy,872,1.0,1.0,0.00033028898571
genfactor_lvst_daily_nitrogen_chickens,873,1.0,1.0,0.0015224440884
genfactor_lvst_daily_nitrogen_goats,874,1.0,1.0,0.00033844474922
genfactor_lvst_daily_nitrogen_horses,875,1.0,1.0,0.0004473994316
genfactor_lvst_daily_nitrogen_mules,876,1.0,1.0,0.00044806713586
genfactor_lvst_daily_nitrogen_pigs,877,1.0,1.0,0.00062193359424
genfactor_lvst_daily_nitrogen_sheep,878,1.0,1.0,0.000308970424
genfactor_lvst_daily_volatile_solids_buffalo,879,1.0,1.0,0.0117672154768
genfactor_lvst_daily_volatile_solids_cattle_dairy,880,1.0,1.0,0.008358049505
genfactor_lvst_daily_volatile_solids_cattle_nondairy,881,1.0,1.0,0.008359447893
genfactor_lvst_daily_volatile_solids_chickens,882,1.0,1.0,0.014472252126
genfactor_lvst_daily_volatile_solids_goats,883,1.0,1.0,0.0100142142672
genfactor_lvst_daily_volatile_solids_horses,884,1.0,1.0,0.0071334224424
genfactor_lvst_daily_volatile_solids_mules,885,1.0,1.0,0.0072607308408
genfactor_lvst_daily_volatile_solids_pigs,886,1.0,1.0,0.00496274133
genfactor_lvst_daily_volatile_solids_sheep,887,1.0,1.0,0.0079916737414
historical_back_projection_growth_rate,888,1.0,1.0,0.03
hl_frst_half_life_hwp_paper_products,889,1.0,1.0,1.808025186
hl_frst_half_life_hwp_wood_products,890,1.0,1.0,31.06855023
limit_gnrl_annual_emissions_mt_ch4,891,1.0,1.0,-999.0
limit_gnrl_annual_emissions_mt_co2,892,1.0,1.0,-999.0
limit_gnrl_annual_emissions_mt_n2o,893,1.0,1.0,-999.0
lndu_reallocation_factor,32,2.0,0.0,0.0
logelasticity_wali_qty_prod_to_gdp_per_capita,894,1.2,0.8,0.31
maxfrac_ippu_maximum_recylced_material_ratio_glass,895,1.0,1.0,0.8
maxfrac_ippu_maximum_recylced_material_ratio_paper,896,1.0,1.0,0.6
maxfrac_ippu_maximum_recylced_material_ratio_plastic,897,1.0,1.0,0.9
maxfrac_ippu_maximum_recylced_material_ratio_wood,898,1.0,1.0,0.45
mcf_lsmm_anaerobic_digester,899,1.0,1.0,0.0655813843218334
mcf_lsmm_anaerobic_lagoon,900,1.0,1.0,0.725370872761
mcf_lsmm_composting,901,1.0,1.0,0.01229616605775
mcf_lsmm_daily_spread,902,1.0,1.0,0.0051442068924
mcf_lsmm_deep_bedding,903,1.0,1.0,0.23495757212775
mcf_lsmm_dry_lot,904,1.0,1.0,0.013575393915
mcf_lsmm_incineration,905,1.0,1.0,0.1020812486
mcf_lsmm_liquid_slurry,906,1.0,1.0,0.3672233322076
mcf_lsmm_paddock_pasture_range,907,1.0,1.0,0.0047309186868
mcf_lsmm_poultry_manure,908,1.0,1.0,0.015029250255
mcf_lsmm_storage_solid,909,1.0,1.0,0.0287680180755
mcf_trww_treated_advanced_aerobic,910,1.2,0.8,0.03
mcf_trww_treated_advanced_anaerobic,911,1.2,0.8,0.6
mcf_trww_treated_latrine_improved,912,1.2,0.8,0.6
mcf_trww_treated_latrine_unimproved,913,1.2,0.8,0.1
mcf_trww_treated_primary,914,1.2,0.8,0.03
mcf_trww_treated_secondary_aerobic,915,1.2,0.8,0.03
mcf_trww_treated_secondary_anaerobic,916,1.2,0.8,0.6
mcf_trww_treated_septic,917,1.2,0.8,0.5
mcf_trww_untreated_no_sewerage,918,1.2,0.8,0.3
mcf_trww_untreated_with_sewerage,919,1.2,0.8,0.25
mcf_waso_average_landfilled,920,1.0,1.0,0.66
mcf_waso_average_open_dump,921,1.0,1.0,0.5
nemomod_enfu_renewable_energy_minimum_production_target_fuel_electricity,34,1.0,1.0,0.0
nemomod_enst_capital_cost_st_batteries_usd_per_kwh,922,1.0,1.0,70.0
nemomod_enst_capital_cost_st_compressed_air_usd_per_kwh,923,1.0,1.0,77.0
nemomod_enst_capital_cost_st_flywheels_usd_per_kwh,924,1.0,1.0,3000.0
nemomod_enst_capital_cost_st_pumped_hydro_usd_per_kwh,925,1.0,1.0,70.0
nemomod_enst_frac_storage_charged_initial_st_batteries,926,1.0,1.0,0.0
nemomod_enst_frac_storage_charged_initial_st_compressed_air,927,1.0,1.0,0.0
nemomod_enst_frac_storage_charged_initial_st_flywheels,928,1.0,1.0,0.0
nemomod_enst_frac_storage_charged_initial_st_pumped_hydro,929,1.0,1.0,0.0
nemomod_enst_residual_capacity_st_batteries_gwh,930,1.0,1.0,0.0
nemomod_enst_residual_capacity_st_compressed_air_gwh,931,1.0,1.0,0.0
nemomod_enst_residual_capacity_st_flywheels_gwh,932,1.0,1.0,0.0
nemomod_enst_residual_capacity_st_pumped_hydro_gwh,933,1.0,1.0,0.0
nemomod_enst_total_annual_max_capacity_investment_st_batteries_pj,934,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_investment_st_compressed_air_pj,935,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_investment_st_flywheels_pj,936,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_investment_st_pumped_hydro_pj,937,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_st_batteries_pj,938,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_st_compressed_air_pj,939,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_st_flywheels_pj,940,1.0,1.0,-999.0
nemomod_enst_total_annual_max_capacity_st_pumped_hydro_pj,941,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_investment_st_batteries_pj,942,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_investment_st_compressed_air_pj,943,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_investment_st_flywheels_pj,944,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_investment_st_pumped_hydro_pj,945,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_st_batteries_pj,946,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_st_compressed_air_pj,947,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_st_flywheels_pj,948,1.0,1.0,-999.0
nemomod_enst_total_annual_min_capacity_st_pumped_hydro_pj,949,1.0,1.0,-999.0
nemomod_entc_capital_cost_fp_hydrogen_electrolysis_mm_usd_per_gw,950,1.0,1.0,1200.0
nemomod_entc_capital_cost_fp_hydrogen_gasification_mm_usd_per_gw,951,1.0,1.0,800.0
nemomod_entc_capital_cost_fp_hydrogen_reformation_mm_usd_per_gw,952,1.0,1.0,800.0
nemomod_entc_capital_cost_pp_biogas_mm_usd_per_gw,953,1.0,1.0,2581.866715
nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw,954,1.0,1.0,3314.77090292107
nemomod_entc_capital_cost_pp_coal_ccs_mm_usd_per_gw,955,1.0,1.0,6625.0
nemomod_entc_capital_cost_pp_coal_mm_usd_per_gw,956,1.0,1.0,2664.0
nemomod_entc_capital_cost_pp_gas_ccs_mm_usd_per_gw,957,1.0,1.0,2845.0
nemomod_entc_capital_cost_pp_gas_mm_usd_per_gw,958,1.0,1.0,1108.0
nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw,959,1.0,1.0,5816.87043209433
nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw,960,1.0,1.0,1656.72993998171
nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw,961,1.0,1.0,5153.58333333333
nemomod_entc_capital_cost_pp_ocean_mm_usd_per_gw,962,1.0,1.0,30495.04196
nemomod_entc_capital_cost_pp_oil_mm_usd_per_gw,963,1.0,1.0,1204.871134
nemomod_entc_capital_cost_pp_solar_mm_usd_per_gw,964,1.0,1.0,480.884849465703
nemomod_entc_capital_cost_pp_waste_incineration_mm_usd_per_gw,965,1.0,1.0,3872.800073
nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw,966,1.0,1.0,1246.28610974051
nemomod_entc_emissions_activity_ratio_fuel_production_fp_hydrogen_gasification_tonne_co2_per_tj,967,1.0,1.0,167.025
nemomod_entc_emissions_activity_ratio_fuel_production_fp_hydrogen_reformation_tonne_co2_per_tj,968,1.0,1.0,74.26603773584907
nemomod_entc_emissions_activity_ratio_fuel_production_fp_natural_gas_tonne_ch4_per_tj,969,1.0,1.0,3.358e-05
nemomod_entc_emissions_activity_ratio_fuel_production_fp_natural_gas_tonne_co2_per_tj,970,1.0,1.0,1.0099
nemomod_entc_emissions_activity_ratio_fuel_production_fp_natural_gas_tonne_n2o_per_tj,971,1.0,1.0,5.877e-06
nemomod_entc_emissions_activity_ratio_fuel_production_fp_petroleum_refinement_tonne_ch4_per_tj,972,1.0,1.0,0.0002608695652173
nemomod_entc_emissions_activity_ratio_fuel_production_fp_petroleum_refinement_tonne_co2_per_tj,973,1.0,1.0,6.373913043478256
nemomod_entc_emissions_activity_ratio_fuel_production_fp_petroleum_refinement_tonne_n2o_per_tj,974,1.0,1.0,5.217391304347822e-05
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_ch4,975,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_co2,976,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_n2o,977,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_ch4,978,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_co2,979,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_n2o,980,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_ccs_ch4,981,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_ccs_co2,982,1.0,1.0,0.1
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_ccs_n2o,983,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_ch4,984,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_co2,985,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_n2o,986,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_ccs_ch4,987,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_ccs_co2,988,1.0,1.0,0.1
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_ccs_n2o,989,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_ch4,990,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_co2,991,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_n2o,992,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_ch4,993,1.0,1.0,1.0
